id	fin_name	eng_name	category	word_class	aaltoprod	aalto85	cslb	mcrae	vinson	cmu	w2v_fin	w2v_eng	homonym_fin	homonym_eng	COMMENT
1698	maailma	0	nature	noun						world	maa#ilma	world			
1699	mato	0	insect	noun			worm	worm		worm	mato	worm			
1700	hylky	0	place	noun						wreckage	hylky	wreckage			
1702	jakoavain	0	tool	noun				wrench	WRENCH_object	wrench	jako#avain	wrench			
1705	jakki	0	animal	noun						yak	jakki	yak			
1707	jaardi	0	abstract	noun						yard	jaardi	yard			
1708	lanka	0	artifact	noun						yarn	villa#lanka	yarn			
1710	jogurtti	0	food	noun			yoghurt			yogurt	jogurtti	yogurt			
1711	ies	0	tool	noun						yoke	ies	yoke			
1714	seepra	zebra	animal	noun	seepra		zebra	zebra	ZEBRA_object	zebra	seepra	zebra			
1715	vetoketju	0	tool	noun						zipper	vetoketju	zipper			
1716	eläintarha	0	place	noun						zoo	eläin#tarha	zoo			
